code_market,customer_name,regency,province,expedition_name,term_payment,operational_time,customer_contact,customer_PIC,email,customer_address,customer_character
"SF","APOTEK INDAH BAGUS","KOTA TANGERANG","BANTEN","PT. SARWA MANGGALLA RAYA","","","087888839600","","","JL. KARYAWAN 4 KEL. KARANG TIMUR
KARANG TENGAH
KOTA TANGERANG
BANTEN",""
"SF","APOTEK INDAH FARMA 2","KABUPATEN KULON PROGO","JAWA TENGAH","PAXEL","COD","","082223100719","","","JL. BROSOT LENDAH
GALUR
KAB KULON PROGO
DI YOGYAKARTA",""
"SF","APOTEK INDIKA","KABUPATEN SLEMAN","DI YOGYAKARTA","PAXEL","COD","","08122700716","","","JL. DR RAJIMAN NO.34 PANGUKAN
SLEMAN
KAB SLEMAN
DI YOGYAKARTA",""
"SF","APOTEK INDO FARMA","KABUPATEN CIREBON","JAWA BARAT","PAXEL","COD","","08122423008","","","JL. RAYA DESA PUTAT
SINDANG LAUT
SEDONG
KABUPATEN CIREBON
JAWA BARAT",""
"SF","APOTEK INDO SEHAT","KOTA DEPOK","JAWA BARAT","PT. SARWA MANGGALLA RAYA","NET 30","","","","","JALAN RAYA BEJI-KUKUSAN DEPOK
BEJI
KOTA DEPOK  
JAWA BARAT
",""
"SF","APOTEK INDRAYASA MEDIKA","KOTA BANDUNG","JAWA BARAT","PAXEL","COD","","02287787304","","","JL. INDRAYASA NO.120
BANDUNG KIDUL
KOTA BANDUNG
JAWA BARAT",""
"SF","APOTEK INFARMA","KOTA BANDUNG","JAWA BARAT","PAXEL","COD","","081290099518","","","JL. JUPITER TENGAH NO.1A
RANCASARI
KOTA BANDUNG
JAWA BARAT",""
"SF","APOTEK INSAN FARMA SITOMPENG","KOTA CIREBON","JAWA BARAT","PAXEL","COD","","081222303144
","","","JALAN SILAKACA
HARJAMUKTI
KOTA CIREBON 45145",""
"SF","APOTEK INSANA","KOTA JAKARTA TIMUR","DKI JAKARTA","PT. SARWA MANGGALLA RAYA","COD","","082123758838","","","JL. BATU AMOAR III NO.19
KRAMAT JATI
KOTA JAKARTA TIMUR 13520
DKI JAKARTA",""
"SF","APOTEK INTAN CAHAYA","KOTA TANGERANG","BANTEN","PT. SARWA MANGGALLA RAYA","COD","","","","","JL. SUNAN GIRI
KEL. PONDOK BAHAR
KARANG TENGAH
KOTA TANGERANG  
BANTEN",""
"SF","APOTEK INTAN FARMA","KABUPATEN SRAGEN","JAWA TENGAH","PAXEL","COD","","","","","JL. DR. SETIA BUDI
MAGERO SRAGEN TENGAH
SRAGEN
KAB SRAGEN 57211 
JAWA TENGAH",""
"SF","APOTEK INTAN FARMA RAJEG","KABUPATEN TANGERANG","BANTEN","PT. SARWA MANGGALLA RAYA","COD","","085378057666","","","JL. RY PS MAUK RAJEG NO.8
RAJEG
KAB TANGERANG 
BANTEN",""
"SF","APOTEK INTAN FARMA TIGARAKSA","KABUPATEN TANGERANG","BANTEN","PT. SARWA MANGGALLA RAYA","COD","","081818813238","","","JL. RAYA PEMDA TIGARAKSA
TIGARAKSA
KAB TANGERANG 15720
BANTEN",""
"SF","APOTEK INTERMEDICA","KOTA BEKASI","JAWA BARAT","PT. SARWA MANGGALLA RAYA","COD","","02122876621","","","JL. RAYA MESS AL NO.39G - H
JATI SAMPURNA
KOTA BEKASI 17433
JAWA BARAT",""
"SF","APOTEK INTI SEHAT CIREBON","KABUPATEN CIREBON","JAWA BARAT","PAXEL","COD","","","","","JL. RAYA PASAR KRAMAT NO. 22 SUMBER
DUKUPUNTANG
KAB CIREBON  
JAWA BARAT",""
"SF","APOTEK IQRO","KOTA JAKARTA UTARA","DKI JAKARTA","PT. SARWA MANGGALLA RAYA","COD","","08119830846","","","JL. SERULING BLOK F NO.32
PEGANGSAAN DUA
KELAPA GADING
DKI JAKARTA INDONESIA",""
"SF","APOTEK IRHAM FARMA","KABUPATEN SUMEDANG","JAWA BARAT","PAXEL","COD","","","","","JL. PASAR LAMA TANJUNGSARI
TANJUNGSARI",""
"SF","APOTEK ISAS FARMA","KABUPATEN MAJALENGKA","JAWA BARAT","PAXEL","COD","","085334794564","","","JL. RAYA LEUWIMUNDING NO.1
DS. LEUWIMUNDING
LEUWIMUNDING
KAB MAJALENGKA
JAWA BARAT",""
"SF","APOTEK ISHAURA SEJAHTERA MEDIKA","KOTA SUKABUMI","JAWA BARAT","PT. ADIKA DWIKARYA UTAMA","COD","","","","","JL. KH. AHMAD SANUSI
WARUDOYONG
KOTA SUKABUMI  
JAWA BARAT",""
"SF","APOTEK ISMA FARMA","KOTA JAKARTA BARAT","DKI JAKARTA","PT. SARWA MANGGALLA RAYA","COD","","","","","JL. ADHI KARYA NO. 5B
KEBON JERUK
KOTA JAKARTA BARAT  
DKI JAKARTA
",""
"SF","APOTEK ISRA","KABUPATEN BEKASI","JAWA BARAT","PT. SARWA MANGGALLA RAYA","COD","","085213268884","","","JL. BOSIH KP. SELANG CAU
CIBITUNG
KAB BEKASI
JAWA BARAT",""
"SF","APOTEK JADI SEHAT","KABUPATEN SUKOHARJO","JAWA TENGAH","PAXEL","COD","","","","","JL. VETERAN RT.01/RW.13 WIRUN
MOJOLABAN
KAB SUKOHARJO  
JAWA TENGAH",""
"SF","APOTEK JAGA WARAS","KABUPATEN CIREBON","JAWA BARAT","PAXEL","COD","","087712347210","","","JL. RAYA BEBER DESA KONDANGSARI
KEC. BEBER
KAB CIREBON
JAWA BARAT",""
"SF","APOTEK JALUR SEHAT","KABUPATEN TANGERANG","BANTEN","PT. SARWA MANGGALLA RAYA","COD","","08161861825","","","VILLA TANGERANG ELOK BLOK A9
PASAR KEMIS
KAB TANGERANG 15560 
BANTEN",""
"SF","APOTEK JAMIKA FARMA","KOTA BANDUNG","JAWA BARAT","PAXEL","COD","","083836209831","","","JL. JAMIKA NO.115
BOJONGLOA KIDUL
KOTA BANDUNG
JAWA BARAT",""
"SF","APOTEK JAPRI","KOTA JAKARTA UTARA","DKI JAKARTA","PT. SARWA MANGGALLA RAYA","COD","","0219797541","","","JL. KALIBARU TIMUR IV NO.10
CILINCING
KOTA JAKARTA UTARA
DKI JAKARTA",""
"SF","APOTEK JASA KURNIA","KABUPATEN BANDUNG","JAWA BARAT","PAXEL","COD","","085321858154","","","ALAN RAYA SOREANG NO 42
SOREANG
KAB BANDUNG  JAWA BARAT",""
"SF","APOTEK JASA PRIMA SEHAT","KABUPATEN CIREBON","JAWA BARAT","PAXEL","COD","","081909842466","","","JL. PILANG RAYA NO.147 BLOK TONGGO
KEDAWUNG
KABUPATEN CIREBON
JAWA BARAT ",""
"SF","APOTEK JASA SEHAT","KOTA CIMAHI","JAWA BARAT","PAXEL","COD","","","","","PERUMNAS CIJERAH BLOK 12 NO.8 CIMAHI
CIMAHI SELATAN
KOTA CIMAHI  
JAWA BARAT",""
"SF","APOTEK JATI FARMA","KOTA BEKASI","JAWA BARAT","PT. SARWA MANGGALLA RAYA","",""," '081311410589","","","JL. JATIMULYA RAYA NO. 11A, JATIMULYA
BEKASI TIMUR
KOTA BEKASI 17515",""
"SF","APOTEK JATI FARMA GUNUNG JATI","KABUPATEN CIREBON","JAWA BARAT","PAXEL","COD","","","","","JL. RAYA GUNUNG JATI
GUNUNG JATI (CIREBON UTARA)
KAB CIREBON  
JAWA BARAT",""
"SF","APOTEK JATI FARMA JATIWARINGIN","KOTA TANGERANG","BANTEN","PT. SARWA MANGGALLA RAYA","COD","","","","","JL. RAYA MAUK KM 4 JATIWARINGIN
MAUK KABUPATEN TANGERANG
KOTA TANGERANG  
BANTEN",""
"SF","APOTEK JATI MURNI","KABUPATEN TANGERANG","BANTEN","","COD","","","","","JL. RAYA GATOT SUBROTO NO. 61
SEPATAN TIMUR
KAB TANGERANG 15520 
BANTEN

JAWA BARAT
",""
"SF","APOTEK JATINANGOR LESTARI","KABUPATEN SUMEDANG","JAWA BARAT","PAXEL","COD","","0220779554","","","JL. RAYA JATINANGOR NO.196
SUMEDANG JATINANGOR
KAB SUMEDANG
JAWA BARAT",""
"SF","APOTEK JATISARI","KABUPATEN SUMEDANG","JAWA BARAT","PAXEL","COD","","085220141629","","","JL. RAYA TANJUNGSARI
TANJUNGSARI
KAB SUMEDANG
JAWA BARAT",""
"SF","APOTEK JAYA FARMA","KABUPATEN INDRAMAYU","JAWA BARAT","PAXEL","COD","","","","","JL. RAYA PEKANDANGAN JAYA NO.20
INDRAMAYU
KAB INDRAMAYU  
JAWA BARAT",""
"SF","APOTEK JAYA FARMA PACET","KABUPATEN BANDUNG","JAWA BARAT","PAXEL","COD","","","","","JL. RAYA PACET NO.193
PACET
KABUPATEN BANDUNG
JAWA BARAT",""
"SF","APOTEK JAYA MAKMUR FARMA","KOTA JAKARTA TIMUR","DKI JAKARTA","PT. SARWA MANGGALLA RAYA","COD","","02184300331","","","JL. RAYA CILANGKAP NO.8B
CIPAYUNG
KOTA JAKARTA TIMUR 13870
DKI JAKARTA INDONESIA",""
"SF","APOTEK JAYA WARINGKAS","KOTA BANDUNG","JAWA BARAT","PAXEL","COD","","082120547606","","","JL. RANCABOLANG NO.45E
RANCASARI
KOTA BANDUNG
JAWA BARAT",""
"SF","APOTEK JB","KABUPATEN SUKABUMI","JAWA BARAT","PAXEL","COD","","","","","JL. KP MANGLID RT.001/RW.002
CIMANGKOK
SUKALARANG
KABUPATEN SUKABUMI  
JAWA BARAT",""
"SF","APOTEK JEAN MEDIKA","KOTA SUKABUMI","JAWA BARAT","PAXEL","COD","","","","","JL. PELABUHAN II NO.88 RT.002/008 LEMBURSITU
LEMBURSITU
KOTA SUKABUMI  
JAWA BARAT",""
"SF","APOTEK JECONIA","KOTA SURABAYA","JAWA TIMUR","PAXEL","COD","","0318782499","","","JL. KENDAL SARI 41A
RUNGKUT
KOTA SURABAYA
JAWA TIMUR",""
"SF","APOTEK JEMBAR JAYA","KABUPATEN BANDUNG ","JAWA BARAT","PT. ADIKA DWIKARYA UTAMA","COD","","082130261358","","","JL. RAYA RANCAEKEK-MAJALAYA NO. 332
RANCAEKEK
KAB BANDUNG  '
JAWA BARAT
",""
"SF","APOTEK JEMBAR RAYA","KABUPATEN BANDUNG","JAWA BARAT","PT. SARWA MANGGALLA RAYA","COD","","082130261358","","","JL. RAYA RANCAEKEK-MAJALAYA NO.332
RANCAEKEK
KAB BANDUNG
JAWA BARAT",""
"SF","APOTEK JEUMPA FARMA","KOTA JAKARTA BARAT","DKI Jakarta","PT. SARWA MANGGALLA RAYA","","","","","","JL. TIMBUL JAYA NO.1
KP. DURI CENGKARENG
KOTA JAKARTA BARAT  
DKI JAKARTA
",""
"SF","APOTEK JEVAN FARMA","KOTA TANGERANG","BANTEN","PT. SARWA MANGGALLA RAYA","","","","","","Jl. Panglima Polim No.N0 32, RT.002/RW.005, Poris Plawad Utara, Kec. Cipondoh, Kota Tangerang, Banten 15141",""
"SF","APOTEK JMED","KOTA TANGERANG SELATAN","BANTEN","PT. SARWA MANGGALLA RAYA","","","'0217331355","","","RUKO REGIA 1 NO. 22 GRAHA BINTARO BOULEVARD
PONDOK AREN
KOTA TANGERANG SELATAN  ",""
"SF","APOTEK JOGOKARYAN","Yogyakarta","DI YOGYAKARTA","PAXEL","COD","","","","","JL. JOGOKARYAN MANTRIJERON
MANTRIJERON
KOTA YOGYAKARTA 55143 
DI YOGYAKARTA",""
"SF","APOTEK JOMBANG SARI","KOTA TANGERANG SELATAN","BANTEN","","COD","","0217302895","","","JLN. JOMBANG RAYA NO. 13 A
PONDOK AREN
KOTA TANGERANG SELATAN
BANTEN",""
"SF","APOTEK JUMARAMBA","KABUPATEN SERANG","BANTEN","PT. SARWA MANGGALLA RAYA","COD","","085211301795","","","GRIYA ASRI CLUSTER CEMPAKA NO.A18/9
CIKANDE
KABUPATEN SERANG 42186
BANTEN",""
"SF","APOTEK JUNIA","KOTA DEPOK","JAWA BARAT","PT. SARWA MANGGALLA RAYA","","","'082113055383","","","JL. PERTANIAN RAYA NO. 8 B
CIPAYUNG
KOTA DEPOK 13840 
JAWA BARAT","COD"
"SF","APOTEK K 24 KEDINDING LOR","KOTA SURABAYA","JAWA TIMUR","PAXEL","COD","","","","","JL. KEDINDING LOR NO.37
KENJERAN
KOTA SURABAYA  
JAWA TIMUR",""
"SF","APOTEK K-24 BATUJAJAR","KABUPATEN BANDUNG BARAT","JAWA BARAT","PT. SARWA MANGGALLA RAYA","COD","","087823820300","","","PERUM BATUJAJAR REGENCY BLOK RUKO
NO. R02 BATUJAJAR
KAB BANDUNG BARAT",""
"SF","APOTEK K-24 CIKUTRA","KOTA BANDUNG","JAWA BARAT","PAXEL","COD","","0222516928","","","JL. CIKUTRA BARAT NO.7C
CIBEUNYING KALER
KOTA BANDUNG
JAWA BARAT",""
"SF","APOTEK K-24 GRAHA MORRIS DM","KOTA JAKARTA BARAT","DKI JAKARTA","PT. SARWA MANGGALLA RAYA","COD","","081990909070","","","PERKANTORAN DAAN MOGOT BARU BLOK LC2 NO.17 - KALIDERES
KALIDERES
KOTA JAKARTA BARAT 11840 
DKI JAKARTA
",""
"SF","APOTEK K-24 GUNUNG BATU","KOTA BANDUNG","JAWA BARAT","PAXEL","COD","","085720252789","","","JL. GUNUNG BATU NO.57
CICENDO
KOTA BANDUNG
JAWA BARAT",""
"SF","APOTEK K-24 KASONGAN","KABUPATEN BANTUL","DI YOGYAKARTA","PAXEL","COD","","","","","JL. BANTUL KM. 6, NITEN
SEWON
KAB BANTUL  
DI YOGYAKARTA",""
"SF","APOTEK K-24 LEMBANG","KABUPATEN BANDUNG BARAT","JAWA BARAT","PAXEL","COD","","02227613011","","","JL. RAYA LEMBANG NO.103
LEMBANG
KAB BANDUNG BARAT
JAWA BARAT",""
"SF","APOTEK K-24 MUTIARA PALEM","KOTA JAKARTA BARAT","DKI JAKARTA","","","","","","","KOMPLEK RUKO MUTIARA TAMAN PALEM BLOK A20 NO.01
CENGKARENG KOTA JAKARTA BARAT
DKI JAKARTA INDONESIA",""
"SF","APOTEK K-24 PADALARANG","KABUPATEN BANDUNG BARAT","JAWA BARAT","PAXEL","COD","","085220690731","","","JL. RAYA PADALARANG KERTAMULYA
PADALARANG
KABUPATEN BANDUNG BARAT
JAWA BARAT",""
"SF","APOTEK K-24 RANCABOLANG","KOTA BANDUNG","JAWA BARAT","PAXEL","COD","","085223575832","","","JL. RANCABOLANG
BUAHBATU
KOTA BANDUNG
JAWA BARAT",""
"SF","APOTEK K-24 RENGAS BANDUNG","KABUPATEN BEKASI","Jawa Barat","PT. SARWA MANGGALLA RAYA","","","","","","JL. RENGAS BANDUNG KARANG SAMBUNG KEDUNG WARINGIN
KAB. BEKASI
JAWA BARAT",""
"SF","APOTEK K-24 TELUK NAGA","KABUPATEN TANGERANG","BANTEN","","","","0821950055500","","","","JL KAMPUNG MELAYU TIMUR"
"SF","APOTEK K24 BAMBU APUS","KOTA JAKARTA TIMUR","DKI Jakarta","PT. SARWA MANGGALLA RAYA","","","'02184300768","","","L. BAMBU APUS RAYA NO. 4
CIPAYUNG
KOTA JAKARTA TIMUR 13890 
DKI JAKARTA",""
"SF","APOTEK K24 BAMBU KUNING","KABUPATEN BOGOR","JAWA BARAT","PT. SARWA MANGGALLA RAYA","COD","","","","","JL. RUKO GRAHA KARTIKA PRATAMA
BOJONGGEDE
KABUPATEN BOGOR  
JAWA BARAT",""
"SF","APOTEK K24 BEKASI TIMUR","KOTA BEKASI","JAWA BARAT","PT. SARWA MANGGALLA RAYA","COD","","02129367360","","","BEKASI TIMUR REGENSI KAV.B5 NO.2
MUSTIKA JAYA
KOTA BEKASI 17158
JAWA BARAT",""
"SF","APOTEK K24 BOROBUDUR","KABUPATEN TANGERANG","BANTEN","PT. SARWA MANGGALLA RAYA","COD","","089561356133","","","JL. RAYA BOROBUDUR
BENCONGAN
KELAPA DUA
KABUPATEN TANGERANG 15810
BANTEN",""
"SF","APOTEK K24 BOSIH RAYA CIBITUNG","KABUPATEN BEKASI","JAWA BARAT","PT. SARWA MANGGALLA RAYA","COD","","","","","JLN BOSHI RAYA RUKO KARTIKA WANASARI C1 NO 2
CIBITUNG
KABUPATEN BEKASI  
JAWA BARAT
",""
"SF","APOTEK K24 BUDURAN","KABUPATEN SIDOARJO","JAWA TIMUR","PAXEL","COD","","","","","RUKO PARK ROYAL BLOCK L1
BUDURAN
KAB SIDOARJO  
JAWA TIMUR",""
"SF","APOTEK K24 CIBARUSAH","KABUPATEN BEKASI","Jawa Barat","PT. SARWA MANGGALLA RAYA","","","","","","JL. CIBARUSAH KOTA CIBARUSAH
KABUPATEN BEKASI
JAWA BARAT",""
"SF","APOTEK K24 CIPETE","KOTA JAKARTA SELATAN","DKI Jakarta","PT. SARWA MANGGALLA RAYA","","","'085894646670","","","JL. CIPETE RAYA NO.55
CILANDAK
KOTA JAKARTA SELATAN 12150 
DKI JAKARTA",""
"SF","APOTEK K24 CIPINANG JAYA","KOTA JAKARTA TIMUR","DKI JAKARTA","PT. SARWA MANGGALLA RAYA","COD","","08119524244","","","JL. CIPINANG JAYA BLOK A NO.9
JATINEGARA
KOTA JAKARTA TIMUR 13410
DKI JAKARTA",""
"SF","APOTEK K24 CIPORANG","KABUPATEN KUNINGAN","JAWA BARAT","PAXEL","COD","","","","","JL. CIPORANG KUNINGAN
KUNINGAN
KAB KUNINGAN  
JAWA BARAT",""
"SF","APOTEK K24 DUREN TIGA","KOTA JAKARTA SELATAN","DKI JAKARTA","PT. SARWA MANGGALLA RAYA","COD","","02179190576","","","JL. DUREN TIGA RAYA NO.29D
PANCORAN
KOTA JAKARTA SELATAN
DKI JAKARTA",""
"SF","APOTEK K24 FIERA BOULEVARD","KOTA TANGERANG SELATAN","BANTEN","PT. SARWA MANGGALLA RAYA","","","'02122273442","","","JL. GRAHA RAYA FIERA BOULEVARD BLOK FR/A-11 PONDOK KACANG BARAT
PONDOK AREN
KOTA TANGERANG SELATAN 15224 
BANTEN
",""
"SF","APOTEK K24 GAYUNGAN","KOTA SURABAYA","JAWA TIMUR","PAXEL","COD","","","","","JL. GAYUNG KEBONSARI TIMUR NO.43
GAYUNGAN
KOTA SURABAYA  
JAWA TIMUR",""
"SF","APOTEK K24 GRAHA MORIS ","JAKARTA","DKI Jakarta","PT. SARWA MANGGALLA RAYA","","",""," +62 819-9090-9080","","L K. TLK GONG BLOK E-1 NO 30 RT 05/RW 10 PEJAGALAN
PENJARINGAN
KOTA JAKARTA UTARA 
DKI JAKARTA
","COD"
"SF","APOTEK K24 HANKAM","KOTA BEKASI","JAWA BARAT","PT. SARWA MANGGALLA RAYA","COD","","","","","JL. RAYA HANKAM NO.380
PONDOK MELATI
KOTA BEKASI  
JAWA BARAT",""
"SF","APOTEK K24 JUANDA","KABUPATEN KUNINGAN","JAWA BARAT","PAXEL","COD","","","","","JL. IR H. JUANDA
KUNINGAN
KAB KUNINGAN  
JAWA BARAT",""
"SF","APOTEK K24 KALITANJUNG","KOTA CIREBON","JAWA BARAT","PAXEL","COD","","","","","JL. KALITANJUNG NO.92
HARJAMUKTI",""
"SF","APOTEK K24 MENCONG","KOTA TANGERANG","BANTEN","PT. SARWA MANGGALLA RAYA","COD","","081213707514","","","JL. CIPTO MANGUNKUSUMO NO. 101, KEL. SUDIMARA TIMUR
CILEDUG
KOTA TANGERANG 
BANTEN",""
"SF","APOTEK K24 NGAGELREJO","KOTA SURABAYA","JAWA TIMUR","PAXEL","COD","","081216539177","","","JL. NGAGEL REJO KIDUL NO.48
WONOKROMO
KOTA SURABAYA
JAWA TIMUR",""
"SF","APOTEK K24 PARPOSTEL","KOTA BEKASI","JAWA BARAT","PT. SARWA MANGGALLA RAYA","","","(021) 82732586","","","JL. RAYA PARPOSTEL NO.101G
RT.001/RW.001 KEL. JATIASIH KEC. JATIASIH
KOTA BEKASI 17425",""
"SF","APOTEK K24 PERMATA HARAPAN BARU","KOTA BEKASI","JAWA BARAT","PT. SARWA MANGGALLA RAYA","COD","","","","","JL. PERMATA HARAPAN BARU BLOK H
MEDAN SATRIA
KOTA BEKASI  
JAWA BARAT",""
"SF","APOTEK K24 PERUMNAS","KOTA BEKASI","JAWA BARAT","PT. SARWA MANGGALLA RAYA","","","","","","JL. PERUMNAS NO.08
BEKASI SELATAN",""
"SF","APOTEK K24 PILAR","KABUPATEN BEKASI","JAWA BARAT","PT. SARWA MANGGALLA RAYA","COD","","","","","JL. KI HAJAR DEWANTARA KP PILAR BARAT NO.129
CIKARANG UTARA
KABUPATEN BEKASI  
JAWA BARAT",""
"SF","APOTEK K24 PISANGAN BARU","KOTA JAKARTA TIMUR","DKI Jakarta","PT. SARWA MANGGALLA RAYA","","","'085107450808","","","JL. PISANGAN BARU NO.16
MATRAMAN
KOTA JAKARTA TIMUR 13110 
DKI JAKARTA",""
"SF","APOTEK K24 PONDOK GEDE","KOTA JAKARTA TIMUR","DKI JAKARTA","PT. SARWA MANGGALLA RAYA","COD","","0877-8523-5538","","","JL. PONDOK GEDE NO.69
CIPAYUNG
KOTA JAKARTA TIMUR 13810 
DKI JAKARTA",""
"SF","APOTEK K24 RAYA DELANGGU","KABUPATEN KLATEN","JAWA TENGAH","PAXEL","COD","","","","","JL. RAYA DELANGGU NO.163
REJOSARI SABRANG
DELANGGU
KAB KLATEN  
JAWA TENGAH",""
"SF","APOTEK K24 RE MARTADINATA","KABUPATEN BEKASI","JAWA BARAT","PT. SARWA MANGGALLA RAYA","COD","","","","","JL. RE MARTADINATA RUKO 7 NO.1
CIKARANG UTARA
KAB BEKASI  
JAWA BARAT",""
"SF","APOTEK K24 RENGAS BANDUNG","KABUPATEN BEKASI","Jawa Barat","PT. SARWA MANGGALLA RAYA","","","","","","",""
"SF","APOTEK K24 SATELIT MUTIARA GADING 3","KABUPATEN BEKASI","JAWA BARAT","PT. SARWA MANGGALLA RAYA","","","","","","JLN. RUKO PALLAZO VILLA MUTIARA GADING 3 BLOK",""
"SF","APOTEK K24 TAMAN GALAXY","KOTA BEKASI","JAWA BARAT","PT. SARWA MANGGALLA RAYA","COD","","02182739263","","","JL. KOMPLEKS TAMAN GALAXY RAYA BLOK A NO.38
BEKASI SELATAN
KOTA BEKASI 17141
JAWA BARAT",""
"SF","APOTEK K24 TANAH MERAH","KABUPATEN TANGERANG","BANTEN","PT. SARWA MANGGALLA RAYA","","","","","","JL. GATOT SUBROTO SEPATAN SEPATAN TIMUR
KABUPATEN TANGERANG",""
"SF","APOTEK K24 TENGGILIS FRENCHICE","KOTA SURABAYA","JAWA TIMUR","PAXEL","COD","","","","","JL. RUNGKUT MEJOYO NO.12 BLOCK G-6
RUNGKUT
KOTA SURABAYA  
JAWA TIMUR",""
"SF","APOTEK K24 TERUSAN KOPO","KABUPATEN BANDUNG","JAWA BARAT","PAXEL","COD","","02258998489","","","JL. TERUSAN KOPO KATAPANG
KATAPANG
KABUPATEN BANDUNG 
JAWA BARAT",""
"SF","APOTEK K24 VETERAN","KOTA BEKASI ","JAWA BARAT","PT. SARWA MANGGALLA RAYA","COD","","","","","JL. VETERAN NO.34
BEKASI SELATAN
KOTA BEKASI  
JAWA BARAT",""
"SF","APOTEK K24 WINDUHAJI","KABUPATEN KUNINGAN","JAWA BARAT","PAXEL","COD","","","","","JL. JENDRAL SUDIRMAN NO.163
KUNINGAN
KAB KUNINGAN  
JAWA BARAT",""
"SF","APOTEK K76 CISOKA","KABUPATEN TANGERANG","BANTEN","PT. SARWA MANGGALLA RAYA","","","081298018445","","","L. RAYA CISOKA SUKABUMI
CISOKA
KAB TANGERANG 15730 
BANTEN",""
"SF","APOTEK KADIRA FARMA","KABUPATEN BEKASI","JAWA BARAT","PT. SARWA MANGGALLA RAYA","COD","","081290993003","","","JL. MUTIARA BEKASI JAYA LI 2
SERANG BARU
KAB BEKASI
JAWA BARAT",""
"SF","APOTEK KAKA FARMA","KOTA BEKASI","JAWA BARAT","PT. SARWA MANGGALLA RAYA","COD","","082113192870","","","JL. PRAMUKA NO.59
BEKASI SELATAN
KOTA BEKASI
JAWA BARAT",""
"SF","APOTEK KAKA FARMA CIGANITRI","KABUPATEN BANDUNG","JAWA BARAT","PAXEL","COD","","087791921027","","","JL. TIRTA WANGI CIGANITRI MAS R.2 RT.003/007
KABUPATEN BANDUNG
JAWA BARAT",""
"SF","APOTEK KALIBARU","KOTA JAKARTA PUSAT","DKI JAKARTA","PT. SARWA MANGGALLA RAYA","COD","","0214208691","","","JL. KALIBARU BARAT NO.65
KEMAYORAN
KOTA JAKARTA PUSAT 10620
DKI JAKARTA",""
"SF","APOTEK KALIDERES MEDIKA","KOTA JAKARTA BARAT","DKI JAKARTA","PT. SARWA MANGGALLA RAYA","COD","","02154391644","","","JL PETA SELATAN ( PASAR JAYA KALIDERES AKS 36-37)
KALIDERES
KOTA JAKARTA BARAT 11840 
DKI JAKARTA

",""
"SF","APOTEK KALIGAWE","KABUPATEN KLATEN","JAWA TENGAH","PAXEL","COD","","","","","SRIMULYO, KALIGAWE, PEDAN
PEDAN
KAB KLATEN  
JAWA TENGAH",""
"SF","APOTEK KALIYOSO","KABUPATEN KARANGANYAR","JAWA TENGAH","PT Lion Express","COD","","085869999719","","","APOTEK KALIYOSO
JL. SOLO - PURWODADI KM 12, TUBAN
GONDANGREJO
KAB KARANGANYAR  
JAWA TENGAH
",""
"SF","APOTEK KAMI FARMA","KOTA JAKARTA UTARA","DKI Jakarta","PT. SARWA MANGGALLA RAYA","","","","","","JL. BOULEVARD RAYA
KELAPA GADING
KOTA JAKARTA UTARA  
DKI JAKARTA",""
"SF","APOTEK KAMILA","KABUPATEN TANGERANG","BANTEN","PT. SARWA MANGGALLA RAYA","COD","","087773291579","","","JL. RAYA KMP. MELAYU BARAT NO.95
TELUK NAGA
KABUPATEN TANGERANG
BANTEN",""
"SF","APOTEK KARANG ANYAR","KABUPATEN CIREBON","JAWA BARAT","PT. ADIKA DWIKARYA UTAMA","COD","","08112348846","","","CILEDUG
CILEDUG
KABUPATEN CIREBON 17320 
JAWA BARAT",""
"SF","APOTEK KARANGKAJEN","Yogyakarta","JAWA TENGAH","PT Lion Express","COD","","081779870609","","","JL. SISINGAMANGARAJA BRONTOKUSUMAN MANTRIREJON
MANTRIREJON
KOTA YOGYAKARTA 55153",""
"SF","APOTEK KAROYA","KABUPATEN KUNINGAN","JAWA BARAT","PAXEL","COD","","","","","JL. RAYA DESA KAROYA
CIPICUNG
KABUPATEN KUNINGAN  
JAWA BARAT",""
"SF","APOTEK KARSA FARMA","KABUPATEN BOYOLALI","JAWA TENGAH","PAXEL","COD","","","","","BANGAKGEDE BAYAN
BANYUDONO
KAB BOYOLALI  
JAWA TENGAH",""
"SF","APOTEK KARTIKA","KABUPATEN KLATEN","JAWA TENGAH","PAXEL","COD","","","","","JL. KLATEN - JATINOM BRAJAN
NGAWEN
KAB KLATEN  
JAWA TENGAH",""
"SF","APOTEK KARTIKA CIHAMPELAS","KABUPATEN BANDUNG BARAT","JAWA BARAT","PAXEL","COD","","087738404237","","","JL. RAYA CIPATEN NO.38
CIHAMPELAS
KAB BANDUNG BARAT
JAWA BARAT",""
"SF","APOTEK KARTINI","KOTA DEPOK","JAWA BARAT","PT. SARWA MANGGALLA RAYA","COD","","081517294397","","","PERTIGAAN JALAN KARTINI NO 78 DEPOK
16431
PANCORAN MAS
JAWA BARAT
",""
"SF","APOTEK KARUNIA HUSADA","KABUPATEN SUKOHARJO","JAWA TENGAH","PAXEL","COD","","","","","JL. WR. SUPRATMAN 174 BAKI
BAKI
KAB SUKOHARJO  
JAWA TENGAH",""
"SF","APOTEK KARUNIA MEDIKA","KOTA JAKARTA BARAT","DKI JAKARTA","PT. SARWA MANGGALLA RAYA","COD","","","","","L. LAPANGAN BOLA NO. 3D
KEMBANGAN
KOTA JAKARTA BARAT  
DKI JAKARTA
",""
